text,label
"За графику, саундтрек, физику поведения болида, погоду, трассы и команды – хочется поставить 9, но рутинный геймплей, как огромная цепь с нереально тяжелым якорем, который держит игру, и уничтожает весь фан портит второе впечатление. Итог суров и обжалованию не подлежит.",1
"Vambrace: Cold Soul – это проект, использующий механики Darkest Dungeon в надежде поженить их с аниме-стилистикой и неплохим, хоть и шаблонным сюжетом. Ограничения, которые придумали авторы игры, портят геймплей, превращая его в поклонение гринду и чистой случайности. Devespresso Games выпускают различные патчи, которые должны стабилизировать баланс, но пока сильно лучше явно не стало. Очевидно, основные силы брошены на создание продолжения The Coma, которое должно выйти в ближайшее время.",0
"Мы уже видели несколько примеров, когда крупные издательства пытались продать f2p игру под видом полноценной. Evolved, Titanfall, PvZ, Battlefront при всем уважении сложно назвать завершенными, заслуживающими своего ценника продуктами. Но в отличие от них Siege имеет гораздо больше шансов стать долгоиграющей пластинкой, которую приятно ставить в компании друзей спустя несколько месяцев. Тем не менее, до уровня полноценного AAA-проекта новая Rainbow Six так и не дотягивает. Даже с имеющимся набором плюшек разработчики могли бы сделать игру на порядок лучше. Но уже за одно старание сделать онлайновый шутер про спецназ и тактику авторов можно похвалить. Если вы принадлежите к игрокам, которые болезненно реагируют на нехватку контента, можете смело отнять от итоговой оценки один балл. Но если вы готовы решиться на эксперимент и соскучились по шутерам, механика которых не зацикливается на одной лишь бездумной стрельбе, Tom Clancy's Rainbow Six Siege, за неимением достойных соперников, вполне утолит ваш голод.",1
"Unruly Heroes - это невероятно красивый платформер с приятным кооперативом, неплохими загадками и лишним PvP-режимом, которому не хватает полировки механик и структуры уровней. Яркие локации, неплохие боссы и запоминающиеся моменты соседствует с филлерными секциями и раздражающими отрезками, где вам приходится бороться с кривой физикой героев. Если вы любите жанр, то попробовать все же стоит, но учтите, что это далеко не Rayman Legends, хоть и очень похоже.",1
"FIFA Football – это идеальная игра для любителей спорта на PS Vita, потому что если она надоедает, вы включаете Uncharted, Wipeout или любую другую, но, в конечном счете, возвращаетесь к FIFA. Во всяком случае, до выхода нового блокбастера или ревизии этой спортивной серии.",2
"В Helldivers, как и в ремейк Gauntlet, почти невозможно играть долго и противопоказано проходить в одиночку. Компания, у которой символом является стрела в голове, к счастью смогла нормально реализовать cross-play между PS3, PS4 и PSVITA. Касательно непосредственно самой игры, то лучшее, что можно сказать в ее адрес, это то что она симпатично выглядит, не требует постоянного подключения к PSN и обладает оптимизированным сетевым кодом. Если вы сможете собрать отряд из хорошо скоординированных друзей и готовы терпеть тупейшее управление и все вытекающие дружественного огня, то Helldivers со временем вполне имеет шансы понравиться вам. Всем остальным я рекомендую дождаться Alienation от создателей Resogun – там ожидаются экшен и развлечение без надуманных ограничений.",1
"Moss – это одна из лучших игр для шлемов виртуальной реальности и на данный момент лучшая головоломка текущего года. Если бы не занудная подача истории через книгу и затянутые загрузки между уровнями, то я бы поставил этой игре максимальный балл. Это вторая игра после Resident Evil 7, ради которой стоит купить шлем виртуальной реальности PlayStation VR.",2
"У Arc System Works и WayForward получилось качественно реанимировать классику. Интересный игровой процесс, стильная графика, забавный сюжет и четыре уникальных персонажа на выбор должны порадовать фанатов жанра. И если вы один из них, то эта River City Girls однозначно достойна вашего внимания. ",2
"Journey – это вершина творческого пути индустрии, обернутая в яркую минималистичную форму. Тонкая философская притча, которая за два часа погружает в море эмоций с непередаваемым взрывом в финале, запомнится вам навсегда. Как жаль, что подобную ей мы скорее всего увидим еще очень нескоро.",2
"Несмотря на новое название, Judgment – это следующая глава серии Yakuza с великолепной историей, превосходной английской озвучкой, реалистичной графикой, харизматичными персонажами и затягивающим геймплеем. Игре не хватает полировки некоторых аспектов игрового процесса и больше смелых решений по части нелинейности, но даже так Ягами и его позитивный напарник Кайто вместе с многочисленными статистами (от девушки с гитарой до продажного полицейского) отлично справляются с завоеванием сердец игроков. Там где Кирю был слишком правилен и честен, Такаюки позволяет себе ошибки и сарказм, которые делают его куда более живым героем.",2
"Call of Duty: Black Ops 3 пытается удивить неожиданной историей, но сюжет становится интересным только к концу игры. Основная механика остается такой же, как и раньше, за исключением роботов, сюжетных полетов на кораблях, которые фактически ни на что не влияют, а также глупых ограничений, создаваемых системой перков в одиночном режиме. Слишком заметные скрипты, местами угловатая графика и обрезанная анимация, самоповторы, а также забеги с разрушениями, где можно просто отложить контроллер в сторону, делают сюжетную кампанию в своей основе скучной и пластмассовой.",1
"SteamWorld Heist – это одна из лучших пошаговых стратегий последнего времени, сочетающая в себе приятный юмор, интересный сюжет, хорошо проработанных персонажей и одну из самых сбалансированных боевых систем, подходящих благодаря регулируемой сложности как для начинающих так и опытных игроков. Если вы пройдете вдоль и поперек почти полсотни заданий, то всегда можно обратиться к свежему DLC, которое добавит еще несколько часов космического погружения.
P.S. Под конец ревью хотелось бы поблагодарить нашего пользователя Vulture, который не только рекомендовал нам эту игру, но и ждал этого обзора почти полтора месяца.",2
"Observation – это очень сильная с точки зрения сюжета научная фантастика с отличной графикой и хорошими головоломками, страдающая от пиксельхантинга, не всегда приятных визуальных эффектов и скриптов, которые требуют последовательного исполнения. Если вы фанат перечисленных выше фильмов или хотите нечто действительно необычное в формате серьезных космических приключений, то вы просто забудете о всех указанных недостатках, наблюдая за мистическим сюжетом и развитием теплых отношений искусственного интеллекта S.A.M. и самого обычного человека - ученого и космонавта Эммы Фишер.",1
"Ну, а тактическая система почти идеально дополняет эту странную смесь из нескольких жанров, давая игрокам полную свободу самовыражения. Единственное, вас могут взбесить волны врагов на финальной миссии, но ради ощущения разрывной сложности и титула великого тактика вы и играете в XCOM.",1
"Broken Age Act 1 — это, на данный момент, лучший приключенческий проект за последние несколько лет, дающий игроку возможность не только ознакомиться с редким жанром, но и получить заряд положительных эмоций и эстетического наслаждения от действительно шикарной игры.",2
"Kingdoms of Amalur: Reckoning можно назвать Fable на стероидах с одной из самых внушительных боевых систем для аркадных ролевых игр, но однообразные побочные задания, дополнительные возможности сделанные для галочки и общее однообразие игрового процесса оставляют двойственные впечатления. После выполнения пяти-шести побочных заданий хочется пройти основной сюжет до конца и отложить Kingdoms of Amalur: Reckoning на дальнюю полку до наступления мертвого сезона. Тогда 300 часов имитации MMO придутся кстати между походами в лес за грибами, купанием и прополками огорода.",1
"Длина прохождения зависит от вашего желания играть и исследовать. Если не искать звезды и просто бежать до финального флажка, то игра у вас отнимет от силы 5 часов. В этом случае не удивляйтесь, если вам не хватит звезд открыть Супермиры. (Но это не проблема, так как на старые уровни можно возвращаться сколько угодно раз). Полное прохождение первой половины займет 10 часов. А если вы хардкорный игрок и хотите пройти игру до конца, зачистив все зоны, то на счетчике у вас натикает порядка 30 часов.
Подводя итог, можно сказать, что новый Марио удался и доставит удовольствие геймерам разных возрастов. Если вам нравятся умные платформеры и яркие миры, то Super Mario 3D Land вас точно не разочарует.",2
"При всех минусах и недостатках, Battlefield V получилась лучше ожидаемого. Женские персонажи не сильно портят впечатление (если только вы не неврастеник), а мультиплеер значительно интереснее того, что был в Battlefield 1 и двух частях Battlefront. В то же время, успеха Battlefield 4 игре пока что повторить не удалось. Даже при том, что разработчики пообещали раздавать дополнения не взимая платы, на релизе с восемью картами, из которых играть по-настоящему интересно примерно на половине, V пока выглядит проектом, который выпустили как минимум на полгода раньше задуманного изначально срока. И очень обидно. DICE вот уже в который раз продолжают прошибать стену лбом, и вместо того, чтобы выпустить Battlefield мечты - с полным набором локаций прямо из коробки, богатством режимов и огромным арсеналом. При этом они впихивают в проект бездарнейшую сюжетную кампанию, а в игре снова встречаются до смешного надоевшие глюки. Кажется, еще пару лет и мы будем смаковать их, как старое вино: «Чувствуете эти нотки? Как раскрывается этот букет эмоций? Старый-добрый баг с воскрешением товарищей. Ммм...». С другой стороны, сегодня у нас всё же есть основания думать, что с проработанным геймплеем Battlefield V окажется долгожителем. Главное же впечатление – хорошо, но сыро.",1
"Metro: Exodus – это олдскульный шутер с элементами исследования и хоррора, который при наличии проблем не вызывает раздражения, а местами заслуживает самого настоящего восхищения. Мощная атмосфера, интересные локации с аллегориями на советские произведения, вроде фильма “Белое солнце пустыни”, нелинейность и прекрасная графика должны порадовать как фанатов, так и всех остальных любителей жанра. Если вы опасаетесь багов, то лучше повременить с покупкой до выхода патчей. Если же нет и с нетерпением ждали триквел, то можете смело бежать в магазин. ""Исход"" вас точно не разочарует.",2
"Метро: Возвращение для Nintendo Switch - не идеальный, но неплохой порт весьма нетривиального шутера с большим количеством интересных идей и внимательным подходом к мелким деталям. Благодаря Switch вы сможете окунуться в липкую атмосферу катакомб московского метрополитена в любом месте и в любое время.",1
"Все это очень обидно, так как сама игра до сих пор отличная - с веселым геймплеем, крутыми локациями, огромными противниками и зрелищными сюжетными событиями. Если вы преимущественно играете в портативном режиме, то можете попробовать. А фанатам стационара я советую взять версию для других систем.",1
"The Lost Child – это классическая пошаговая ролевая игра от первого лица с интригующим сюжетом, хорошо проработанными загадками и массой возможностей для улучшения вашего отряда. Отсылки к Shin Megami Tensei относятся к серьезным достоинствам, как и дизайн более чем сотни спутников. Но если вас утомляет исследование и лабиринты, а также вы не любите скользящую из всех углов бюджетность, то есть все шансы заскучать. Особенно под конец истории, когда необходимо пройти башню на сто этажей для получения лучшей концовки. Но любители сериала от ATLUS должны остаться довольны.",1
"Tom Clancy's Ghost Recon Wildlands страдает от однообразия заданий и отсутствия полировки. В ней нет по-настоящему новых идей, AI традиционно для Ubisoft не блещет гениальностью, и не каждый оценит даже те задумки, которые были удачно заимствованы из других игр. Наивный сюжет про четверых парней, готовых решить проблему, с которой не в силах справиться целые государства, вполне передает настроение боевика про борьбу с нарко-империей, но тем и ограничивается. Основное время вы проведете в разъездах по огромной карте, расстреливая болванчиков. Но при всем этом новый Ghost Recon не скупится на атмосферные моменты и радует щедрым на эксперименты геймплеем на высоком уровне сложности, даря массу позитивных впечатлений при кооперативном прохождении.",1
"Panty Party – это одна из тех игр, что мы обычно пропускаем, но в пустынное на интересные релизы лето мы всегда возвращаемся к пропущенным в начале года проектам. Panty Party способна развлечь пару вечеров, но данной игре критически не хватает бюджета, что сказывается на удобстве управления, графике и общем качестве всей обертки. Впрочем, если вы любите аниме и хотите хорошо посмеяться, проект от Animu будет весьма кстати, особенно учитывая его цену в STEAM. В остальных случаях, найдите другое занятие по вкусу.",1
"Tokyo 42 – свежая и увлекательная игра, комбинирующая несколько простых идей. Проекту немного не хватает шлифовки управления, некоторых побочных заданий и физической модели. Но геймплей и классное окружение затягивают в мир Tokyo 42 по самые уши. И это в наше время клонов и ежегодных блокбастеров просто бесценно, поэтому весьма рекомендуем попробовать.",2
"Главное достижение Wasteland 2 - это возможность ощутить дух прошлого. inXile Entertainment создали машину времени, ролевой проект, который играется ровно так, как это было пятнадцать лет назад. И очень жаль, что даже через год после оригинального релиза, Wasteland 2: Director's Cut не хватает дополнительной полировки и внимания к деталям. И хотя в начале архаичный интерфейс, устаревшая графика и деревянная анимация вызывают лишь негативные эмоции, со временем, разобравшись с премудростями игрового процесса, Wasteland 2 способна поглотить на сотню часов. Поэтому, если вы соскучились по старым ролевым играм, то Wasteland 2: Director's Cut - это то, что доктор прописал.",1
"Если отмести в сторону короткие схватки и сюжетные нестыковки, Risen 2: Dark Waters напоминает больше классическое приключение с ролевыми элементами, чем прошлые проекты Piranha Bytes. И, наверное, это правильное направление для серии, учитывая резкий рост популярности приключенческих проектов вроде Walking Dead. Единственное, что огорчает – это все те же многочисленные ошибки и шероховатости консольного порта, одна из которых фактически не позволяет закончить игру, в случае использования не той ветки диалога. Впрочем, если вы готовы терпеть часы унизительной прокачки и прорываться сквозь десятки медленных заданий, терпеть все колкости кривого управления, то вы истинный поклонник творчества Piranha Bytes.",1
"Thor: God of Thunder интересный самостоятельный продукт, основанный на популярной вселенной, которому не хватает слишком многого, что бы стать чем-то большим, чем очередной игрой по лицензии. Средняя графика, линейное прохождение, отсутствие физики, рваная анимация и непослушная камера вместе с однообразной механикой и совершенно бессмысленными QTE не дают Thor прорваться в высшую лигу. Но учитывая острую нехватку хороших слешеров, это все же лучше, чем ничего. 
Автор XTR",0
"Octodad: Dadliest Catch в первые несколько минут кажется зубодробительным трэшем, но стоит уделить игре немного внимания или призвать из глубин квартиры детей на помощь, она засветится новыми красками, давая вам необходимый уровень погружения и превосходства над неспособными освоить сложные манипуляции щупальцами членами семьи. Впрочем, это не отменяет того факта, что она не для всех. Местами кривая игровая механика, проблемы физического движка и множество огрехов, вроде невозможности поставить ролики на паузу, прикрываются уникальной системой управления, которая не такая уж и уникальная. Одному играть в это скучно и даже немного стыдно, но если у вас дети — осьминог пойдет на ура.",1
"Суммируя вышесказанное, необходимо признать, что Creative Assembly удалось создать лучший Total War за последние несколько лет. Пойдя на определенные упрощения, разработчики одновременно попытались довести до ума ранее неработавшие элементы, а также существенно разнообразили контент. Не все получилось идеально, можно вновь поругать ИИ и кривую систему авторасчета боя. Также не очень удачно реализован инвентарь героев и тормозящая энциклопедия. Однако с этим вполне можно смириться, ибо на выходе получился продукт отличного качества, который будет интересен как старичкам, так и новой аудитории.
P.S. Автор благодарит Игоря KWAZE Никифорова за помощь в тестировании кооперативного прохождения.",2
"Sherlock Holmes: Crimes and Punishments – достойное приключение, страдающее от ограничений, созданных авторами условностей, не слишком удачных головоломок и нелинейной дедукции, которой не хватает хорошего литературного материала для того, чтобы стать основным мотором игровой механики. Сейчас преимущества нелинейности из-за слабых сюжетов и неочевидности правильной версии фактически сведены к нулю. Что же касается символов евроинтеграции, «небесной сотни» и метания гарпунов в свиней, то это личное дело каждого, и если Frogwares от этого стали меньше платить налогов в Киеве и «сотники» не отжали у них бизнес – то мы можем за них только порадоваться. Жаль, что из-за этого вы не сможете купить диск для PC и найти цифровую копию игры в русском LIVE на Xbox One.",1
"Driveclub напоминает старый тост: “Пусть наши желания офигевают от наших возможностей”. Быть может на  мозговых штурмах в стеклянной комнате Evolution Studios накидали множество интересных идей, но по факту реализовано очень малое их количество. Бесплатной версии для подписчиков PSN Plus так и не завезли, приложение-компаньон не запущено, онлайн-режим не работает или работает нестабильно “в час по чайной ложке”, социализации по сути нет. А погоду и фоторежим быть может “включат” очередным обновлением до конца года. Вывод простой - не сдюжили в Evolution Studios, не смогли реализовать то, что обещали сразу, сделав проект в рассрочку. И, если вы готовы инвестировать в смутное будущее в целом неплохих гонок, ожидая у моря погоды, стабильной работы мультиплеера и всех заявленных разработчиками фишек, игру можно купить и опробовать. Или, быть может, ограничиться бесплатной версией для PSN Plus, которая тоже когда-нибудь, да появится.",1
"Little Misfortune – это яркое очаровательное приключение с красивой графикой и темным бэкграундом, которое подарит вам несколько часов увлекательного путешествия по удивительным мирам, полным ужаса и волшебства.",2
"Forza Horizon 3 - Hot Wheels – это яркое аркадное развлечение с безумно красивой картинкой, которое оставляет после себя исключительно приятные впечатления даже после прохождения финального заезда. И после этого не возникает желания покидать игру, благо остается еще столько не завоеванных медалей.",2
"В «House of Wolves» уже привычной аудитории будет чем заняться, но даже этого может не хватить на ближайшее лето. А вот для новых игроков сейчас самое время начать играть. Порог вхождения снижен до предела, а обилие правильных изменений и оформленность контента позволят задержаться в игре не на один месяц. Даже с учетом сниженной цены и стоимости DLC, контента здесь больше, чем во многих других онлайн шутерах того же формата. «House of Wolves» вселяет надежду в светлое будущее Destiny. С таким заделом, игра рискует продержаться в топах игр еще не один месяц. Все же помимо очередного набора новых врагов, оружия, миссий и карт, Bungie показали, что готовы идти на уступки и менять свой распланированный график. Вместо того, чтобы продолжать строить вселенную Destiny на прогнившем фундаменте, разработчики решили поработать над его укреплением. Теперь, после финализирования потребностей аудитории, самое время показать что-то особенное и грандиозное, тем более E3 2015 уже совсем близко.",1
"Ash of Gods: Redemption предлагает приятную стилистику, интересный сюжет в стиле “Игры Престолов”, а также тактические битвы с карточными механиками и великолепное музыкальное сопровождение. Все это должно прийтись по вкусу любителям темного фэнтези и тактических игр. Неудачное управление портит впечатления, но если вы любите The Banner Saga и хотели нечто похожее, то Ash of Gods должен вам понравиться.",1
"Крохотный скучный сюжет, ровно четыре новых для серии монстра и оптимизация некоторых игровых механик - этого явно недостаточно ни для скучающих фанатов франшизы, ни для обычных игроков. Общее впечатление от пропуска, разумеется, можно будет сложить только после выхода финальной части - The Crown Tundra. Сейчас же с полной уверенностью можно сказать лишь то, что The Isle of Armor не стоит своих денег.",0
"Rise and Fall - классическое дополнение от Firaxis - в самом положительном плане. Однако нужно иметь в виду, что большинство нововведений будут иметь значение лишь для прожженных фанатов и на высоких уровнях сложности. Именно тогда в полной мере будут раскрыты особенности обновления. Кроме того, из-за проблем с ИИ дипломатию лучше оставить для сетевых баталий.",2
"Natural Doctrine – это точно игра не для всех. Если вы не любите жанр, ждете невероятной графики от PS4 или же не готовы к издевательской сложности даже на Easy, то проект от Kadokawa точно не для вас, и можете спокойно отнять пару баллов от финальной оценки. А так, игра весьма рекомендуется к неспешному и очень осторожному потреблению холодными зимними вечерами.",1
"The Touryst мог быть интересной приключенческой игрой в духе Fez, но разработчики испортили все чудовищно неудобной камерой, кривым управлением и скучными уровнями с неудачными прыгательными секциями. Великолепная графика, яркие острова и атмосфера исследования немного выправляют ситуацию, но не спасают игру от провала. Слабая концовка откровенно намекает на сиквел, но если студия не найдет специалистов по геймплею, ничего хорошего ждать не приходится.",0
"Persona 5 Royal – это как любимое блюдо, приготовленное по новому рецепту. Все ингредиенты узнаваемы и очень нравятся, но другой уровень прожарки и неожиданные специи позволяют вам его открыть для себя с новой стороны. Дополнительные персонажи и глава отлично вписались в общий сюжет, который затрагивает интересные и взрослые темы. Даже те, кто проходил оригинал, смогут найти много нового. Persona 5 заслуженно удерживает звание лучшей японской RPG этого поколения, но с Royal становится еще лучше.",2
"The Depths по всем параметрам, кроме графики, уступает оригинальной игре. Здесь нет достаточного уровня вызова, а вся сложность заключается в тайминге и воле случая. Босс уровня выглядит слабее своих предшественников, а новый персонаж не предлагает достаточного уровня сопереживания. Если бы Little Nightmares был аниме-сериалом, то мы назвали бы это DLC филлером, которое пока не убеждает в приобретении Season Pass. Ждем оставшихся двух дополнений.",1
"У Deck Nine Games остался в запасе еще приквел приквела для обладателей Deluxe-издания - о ранних годах Хлои и Макс, но он выйдет только в следующем году. А пока Hell Is Empty – не совсем то, что мы хотели увидеть в качестве финала предыстории Life Is Strange. Тем не менее, весь мини-сезон в целом получился интересным и определенно заслуживающим внимания любителей эпизодических приключений и фанатов сериала.",2
"Vikings – Wolves of Midgard использует наработки популярных игр, где развитие деревни, влияние окружающей среды на героя и свободная прокачка выглядят довольно интересно. К сожалению, игре ощутимо не хватает разнообразия и интересных заданий, а некоторые решения разработчиков попросту разочаровывают. С другой стороны, поклонникам Diablo, возможно, все же стоит попробовать.",1
" The Testament of Sherlock Holmes – это классическое Point-n-Click приключение с разнообразными и сложными загадками, жанр которого стал по-настоящему редким гостем на приставках текущего поколения. Великолепный сюжет и интересные головоломки хоть слегка и портятся слабым техническим воплощением, но все же продолжают удерживать интерес игрока до самого финала истории, повороты которой вас точно не разочаруют.",2
"The Banner Saga Complete Pack – отличное приобретение для тех, кто ещё не успел приобщиться к серии. Интересные пошаговые бои, красивый дизайн и увлекательная история должны прийтись по вкусу любителям суровых ролевых игр старой школы. В свою очередь, “Режим Выживания” выглядит неплохим бонусом, который вполне может развлечь игроков до выхода завершающей историю третей части. Стоит также отметить, что вторая часть наконец-то получила русскую локализацию.",2
"Возможно, если бы авторы игры выбрали формулу Naruto с длинными заставками, сражениями на импровизированных аренах и минимальными перемещениями по карте, то отношение к игре было бы другое. А так One Piece: World Seeker – сюжетно очень слабая игра с унылыми заданиями, искусственно затянутым действием, чудовищным стелсом, очень красивой графикой и неплохо выполненными боссами, кроме последнего противника, битву с которым можно считать форменным издевательством. Но фанаты Луффи после VR-экспериментов должны быть рады и этому.",1
"Battleborn - на данный момент лучший на рынке гибрид MOBA и шутера от первого лица, который страдает от однообразной сюжетный кампании, неудачного повествования и всего одного действительно интересного онлайн-режима, который заслуживает вашего внимания. Возможно, с дополнениями Gearbox исправит ситуацию, либо игра сойдет с дистанции довольно быстро.",1
"Введение нового игрового класса, пришедшее вместе с достаточно интересной механикой свежего расширения, можно назвать отличным стартом нового Года Феникса для Hearthstone. Похоже, что разработчики решили наконец-то обратить внимание на важные аспекты игры, которые они ранее игнорировали, что несомненно вселяет надежду в светлое будущее Hearthstone. По намеченному плану в 2020 году увидят свет еще два больших обновления. Мы будем следить за развитием проекта.",2
